id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
45269,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,CASIO Youth Series Digital Men Black Small Dial Digital Watch W-210-1CVDF I065
11985,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Glow Black Sports Shoes
59636,Women,Apparel,Saree,Sarees,Sea Green,Fall,2012.0,Ethnic,FNF Sea Green Collection For Wedding Sari
15519,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Rockport Men Jelba Brown Flip Flops
10857,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Rider Striper Polo White T-Shirts
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Reglur Black Trousers
53902,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag
38433,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012.0,Casual,Baggit Women Green Mobile Pouch
40529,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Dial Watch
59404,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,Tokyo Talkies Women Blue Top
25982,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,J. DEL POZO Women In White Perfume 100 ml
44189,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops
24850,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Formal,Indigo Nation Men Formal Brown Belts
23249,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoes
18808,Men,Accessories,Belts,Belts,Navy Blue,Summer,2011.0,Casual,Peter England Men Casual Navy Blue Belt
51669,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses
3965,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women White Sleeveless Top
29773,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Green Striped Shirt
48744,Men,Accessories,Jewellery,Bangle,Steel,Summer,2015.0,Casual,Revv Men Steel Bangle
17840,Men,Footwear,Shoes,Sports Shoes,Red,Fall,2011.0,Sports,Nike Men Air Quick Handle Red Sports Shoe
9463,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Shirt
18034,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Lino Perros Women Solid Beige Handbag
16992,Women,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,Puma Women Dizzy  Black Belt
3159,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men's Air Max Moto White Blue Shoe
49696,Men,Free Items,Free Gifts,Ties,Blue,Summer,2012.0,Formal,Park Avenue Blue Patterned Tie
14858,Women,Accessories,Wallets,Wallets,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Wallets
33646,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Ridge Black Sandals
57303,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Wedges
11516,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels
41266,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Arrow Men Brown Wallet
20251,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Heavy Grey Tshirt
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts
44714,Men,Footwear,Flip Flops,Flip Flops,Maroon,Summer,2012.0,Casual,Lotto Men Maroon Juve Flip Flop
5433,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Nike Men's Speed Fury Red T-shirt
52671,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016.0,Casual,Morellato Men Navy Blue Watch
59299,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt
49837,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012.0,Casual,iPanema Women Blue Flip Flops
16733,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Lotto Men Earth Black Slipper
7364,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Brown casual Shoe
34463,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack
47191,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoes
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Navy Blue T-shirt
31111,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans
55454,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017.0,Casual,Revlon Velvet Touch Royal Burgundy Lipstick 96
12393,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Formal,Reid & Taylor Men Solid Black Socks
13241,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Jackets
54586,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta
27074,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Casual Flats
2616,Women,Footwear,Shoes,Flats,Gold,Fall,2010.0,Sports,Carlton London Women Gold Wedge Sandal
43531,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,French Connection Women Off White Top
46271,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,109F Blue A-Line Dress
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Summer,2012.0,Casual,Enroute Women Turquoise Blue Flats
7156,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Black Check Shirt
22734,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Grey Lunarglide +3 Sports Shoes
8922,Men,Accessories,Belts,Belts,White,Fall,2011.0,Casual,Puma Men Cat  White Belt
16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Locomotive Men Printed Brown TShirt
50314,Men,Accessories,Ties,Ties,Brown,Summer,2012.0,Formal,Park Avenue Men Brown Tie
34651,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes
6084,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone White T-shirt
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Sweatshirt
49239,Men,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Arrow Men White Cap
31323,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women Printed Red Kurta
43703,Women,Accessories,Jewellery,Jewellery Set,Red,Summer,2012.0,Casual,Royal Diadem Red Earring & Pendant Set
13073,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Shoes
57131,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Elle Women Teal Top
40186,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Mumbai Slang Women Pink & Black Kurti
58945,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Taylor of London Women White Satin Perfume
33474,Women,Accessories,Belts,Belts,Blue,Summer,2012.0,Casual,Baggit Women Chotu Dum Blue Belt
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,2012.0,Casual,Femella Women Yellow Dress
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Women Check Red Shirts
5601,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,Nike Men's Splash Thong Yellow Black Flip Flop
20063,Women,Accessories,Mufflers,Mufflers,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Black Muffler
53591,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch
58179,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Rocky S Women Blue Handbag
39972,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,GAS Men Grey Campus Casual Shoes
15384,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Filac Men Hawai Black Slippers
52443,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015.0,Casual,Red Rose White & Green Nightdress
41868,Men,Footwear,Sandal,Sandals,Turquoise Blue,Summer,2015.0,Casual,Estd. 1977 Men Turquoise Blue Sandals
36106,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet
23282,Men,Accessories,Watches,Watches,Off White,Winter,2016.0,Casual,Maxima Men Off White Dial Watch
34235,Men,Apparel,Topwear,Tshirts,Cream,Summer,2013.0,Casual,Proline Men Cream-Coloured Polo T-Shirt
46615,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Catwalk Women Red Flats
19911,Unisex,Accessories,Bags,Messenger Bag,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Printed Messenger Bag
7532,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Encourage Blue T-shirt
22350,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt
16165,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,Enroute Men Leather Brown Casual Shoes
2040,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,ADIDAS Mens Fire White Polo T-shirt
30695,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Catwalk Women Bronze toned Sandals
43367,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Reebok Women Black Casual Shoes
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers
55202,Women,Personal Care,Lips,Lip Care,Pink,Spring,2017.0,Casual,Lakme Lip Love Hottie Lip Conditioner
3192,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Prism Black T-shirt
16959,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Women Classic Eyewear Brown Sunglasses
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
25175,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Lino Perros Women Red and Grey Handbag
10292,Women,Footwear,Shoes,Heels,Brown,Summer,2015.0,Casual,Clarks Women Brown Leather Heels
57555,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,,Lotus Herbals SPF-10 Tulip Love Lipstick 417
52027,Unisex,Apparel,Topwear,Rain Jacket,Navy Blue,Summer,2012.0,,Just Natural Unisex Navy Blue Rain Jacket
36562,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jack & Jones Men Dino White T-shirt
25949,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Printed Brown Scarf
44142,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,dunhill Men Fresh Perfume
5265,Unisex,Accessories,Bags,Messenger Bag,Black,Winter,2015.0,Casual,Wildcraft Unisex Black & Red Messenger Bag
14632,Men,Accessories,Mufflers,Mufflers,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Mufflers
11172,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Scullers Men Stripes Red Sweaters
39718,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Arrow Woman Beige Top
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt
33222,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Sepia Women Brown Tunic
24295,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Quiksilver Men Black Socks
57767,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Little Miss Girls Chatterbox Navy Blue Dress
37682,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack
34007,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
17285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt
43969,Women,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,DKNY Women Delicious Night Perfume
28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Sports,Urban Yoga Women Blue Capris
22162,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Timberland Men Black Casual Shoes
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
46427,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch
7700,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women's All Girls Dying Jealousy Pink Top
27410,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,2018.0,Casual,Jockey Women Assorted Lounge Pants
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Blue Polo T-shirt
43155,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch
42087,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Aztek Shoes
8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Orange Shirts
55030,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Absolute Matte Milan Red Lipstick 48
17043,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gas Men Skate 003 Casual Shoe
50784,Women,Footwear,Shoes,Heels,Cream,Fall,2013.0,Casual,Clarks Women Cream Coloured Onslow Beat Leather Wedges
2888,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Wedding Heeled Bronze Heels
23276,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Men Black Watch
6414,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2011.0,Casual,Lotto Men's Thong Blue White Flip Flop
18837,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Formal,Peter England Men Formal Brown Belt
35313,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
51656,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2737
16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Graphic White TShirt
30661,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses
43393,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Wallet
26704,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men White T-Lite 9 SL Shoes
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Puma Women Solid Pink Sweatshirts
42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top
56473,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Streetwear Grape Shimmer Nail Polish 41
25181,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Handbag
24053,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Locomotive Men Printed Charcoal T-shirt
10266,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Clarks Men Goto Hi Cola Suede Brown Shoes
40516,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch
15714,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Free Run+ 2 Black Sports Shoes
21521,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Kiara Women Rose Pink Handbag
4343,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men Leonard Red Shoes
5291,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Lee Cooper Men Black Semi Formal Shoe
53101,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Drop Earrings
32304,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Watch
57793,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,,Lotus Herbals Natural Blend Botanical Compact 550
10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys
4171,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Easytone Inspire White Shoe
45256,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Analog Watch EF-130D-1A5VDF(ED419)
59609,Women,Apparel,Saree,Sarees,Khaki,Fall,2012.0,Ethnic,FNF Khaki Collection for Wedding Sari
15526,Women,Footwear,Shoes,Heels,Brown,Fall,2011.0,Casual,Rockport Women Jeanie Oneband Brown Flats
21713,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Dial Chronograph Watch CH2752
44384,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Spinz Women Enchante Deo
37676,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012.0,Casual,American Tourister Unisex Black Backpack
6626,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,ADIDAS Men's Canon Dialect Blue Yellow Shoe
47501,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Footfun Kids Unisex Red Shoes
17271,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt
23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Casual,Arrow Woman Brown Jeggings
22196,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Timberland Men Black Casual Shoes
51464,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Tonga Women Olive Top
54116,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,Rocia Women Maroon Sandals
30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Deni Yo Men White Jeans
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010.0,Sports,Nike Men Black Sweatshirt
23878,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Fila Women Sleeker Green Check Casual Shoes
48549,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Wrangler Women Black Belt
42073,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Wallet
31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Blue T-shirt
3354,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's I Give 100 Percent Work White T-shirt
26536,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ID Men White Shoes
12703,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Downshifter White Sports Shoes
24605,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,2011.0,Ethnic,Vishudh Women Pink Churidar Kurta with Dupatta
10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts
56225,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016.0,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set
39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Black Jeans
14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Stripes Blue Polo Tshirts
53757,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Women Speeder Wns Ind White Sports Shoes
37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Shirt
4515,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Tarun White Silver Red Shoe
7390,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes
35545,Girls,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Enroute Teens Brown Sandals
6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Lee Women's Rihana Purple T-shirt
47165,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Peter England Men Black Belt
17615,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boys living Upto White Tshirt
48911,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain
29926,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL12778MSU-61
42417,Unisex,Accessories,Accessories,Messenger Bag,Purple,Summer,2012.0,Casual,American Tourister Unisex Purple Messenger Bag
3730,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Yellow Jersey
26152,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
